wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,cc,max_cc,sum_locp,max_locp,sum_locm,max_locm,max_set,avg_set,no_rev,sum_chrn,max_chrn,age,countofdeveloper,ref,bug
13,0,0,11,23,38,1,11,12,0.666666667,107,1,1,0,0.215384615,0,0,7.076923077,1.076923077,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
9,0,0,8,23,0,0,8,8,0.75,146,1,0,0,0.236111111,0,0,15.11111111,1.444444444,3,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
9,0,0,7,14,36,1,6,9,2,46,0,0,0,0.365079365,0,0,4.111111111,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,4,0,4,10,0,3,1,4,0.375,38,1,0,0.913043478,0.625,1,1,6.2,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,1,0,84,84,10,0,84,5,2,1904,0,0,0,0.44,0,0,379.8,17.8,69,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
27,0,0,6,52,141,2,5,24,0.653846154,4868,0,0,0,0.333333333,0,0,179.1851852,1.037037037,2,109,81,1,1,7,4.5,2,110,81,25.71,1,0,TRUE
14,0,4,5,43,35,4,1,2,1.015384615,445,0,0,0,0.357142857,0,0,30.07142857,1,1,0,0,0,0,0,0,0,0,0,222,0,0,FALSE
16,1,0,58,16,120,53,6,16,1.066666667,22,0,0,0,0.2625,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,3,0,3,18,0,2,1,4,0.55,332,0.4,1,0.913043478,0.4,1,1,64.4,5.2,14,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,0,0,6,9,3,1,5,3,2,39,0,0,0,0.444444444,0,0,12,1,1,0,0,0,0,0,0,0,0,0,197.14,0,0,FALSE
3,1,0,2,23,3,1,2,2,2,94,0,0,0,0.333333333,0,0,30.33333333,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
7,1,12,14,10,17,13,2,6,0.666666667,41,1,1,0,0.357142857,0,0,4.571428571,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
10,0,0,5,28,45,0,5,9,1,294,0,0,0,0.5,0,0,28.3,1.5,5,0,0,0,0,0,0,0,0,0,120.14,0,0,FALSE
15,0,0,18,58,0,2,16,3,0.55952381,636,0.833333333,1,0,0.2,0,0,41,1.133333333,2,11,11,3,3,28,28,1,14,14,2.28,1,0,TRUE
6,0,3,9,24,13,4,6,1,0.8,119,1,0,0,0.35,0,0,18.5,1,1,0,0,0,0,0,0,0,0,0,171.28,0,0,FALSE
10,1,0,1,10,45,1,0,10,2,10,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,118.14,0,0,FALSE
68,1,11,121,127,2248,88,36,49,0.962008141,669,0.545454545,3,0,0.109375,0,0,8.676470588,1.088235294,4,201,49,3,3,25,12.75,8,204,49,24.71,2,0,FALSE
6,0,0,6,21,15,1,5,3,0.6,92,0,0,0,0.5,0,0,14.16666667,1.333333333,2,41,41,0,0,8,8,1,41,41,18.28,1,0,TRUE
6,0,0,4,13,0,2,3,3,0.4,130,1,1,0,0.375,0,0,20,1.166666667,2,76,76,44,44,12,12,1,120,120,3.85,1,1,TRUE
36,0,2,33,108,0,5,30,27,0.733333333,811,0.333333333,4,0,0.099206349,0,0,21.36111111,1.111111111,3,0,0,15,15,11,11,1,15,15,24.28,1,0,TRUE
4,1,0,12,4,6,6,6,4,1.333333333,5,0,0,0,0.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
10,0,0,17,55,9,0,17,7,0.746031746,399,1,2,0,0.35,0,0,38.2,1.2,3,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
6,1,0,2,12,15,0,2,5,2,49,0,0,0,1,0,0,7.166666667,1.666666667,2,0,0,0,0,0,0,0,0,0,117.71,0,0,FALSE
38,1,0,134,141,681,133,2,31,0.965250965,1561,0.428571429,0,0,0.088193457,0,0,39.89473684,2.026315789,26,161,87,19,11,38,10.42,7,180,88,25.57,3,0,TRUE
2,1,0,3,7,0,3,0,1,0,35,0,0,0,0.75,0,0,15,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
4,2,0,4,19,0,1,3,4,0.166666667,71,1,1,0.955223881,0.5,1,1,16.25,1,1,3,3,2,2,7,7,1,5,5,10.14,1,0,FALSE
94,1,2,52,203,4367,3,49,91,0.94265233,1287,0.666666667,1,0,0.071652065,0,0,12.65957447,1.531914894,24,22,22,10,10,8,8,1,32,32,7.14,1,0,TRUE
6,1,0,35,6,15,34,1,6,2,6,0,0,0,0.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
6,1,0,23,6,15,19,4,6,1.2,9,0,0,0,0.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
4,0,0,6,10,4,0,6,2,2,24,0,0,0,0.4375,0,0,5,1,1,0,0,0,0,0,0,0,0,0,224,0,0,FALSE
6,0,0,4,19,9,1,3,6,0.8,120,0,0,0,0.361111111,0,0,18.83333333,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
25,0,0,4,47,300,1,3,24,2,320,0,0,0,0.5,0,0,11.8,1,1,0,0,0,0,0,0,0,0,0,114.57,0,0,FALSE
8,0,0,1,31,28,0,1,8,2,284,0,0,0,0.375,0,0,34.5,3.375,17,0,0,0,0,0,0,0,0,0,174.14,0,0,FALSE
13,1,0,4,24,30,4,0,11,0.458333333,194,1,0,0,0.246153846,1,1,13.61538462,1.461538462,6,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
10,0,0,5,43,25,0,5,9,0.777777778,273,0,0,0,0.5,0,0,26.1,1.1,2,0,0,0,0,0,0,0,0,0,169.71,0,0,FALSE
3,0,0,2,7,3,0,2,3,2,19,0,0,0,0.833333333,0,0,5.333333333,1,1,0,0,0,0,0,0,0,0,0,213.85,0,0,FALSE
11,1,1,8,27,0,2,6,9,0.333333333,187,1,2,0,0.5,0,0,15.72727273,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
8,0,0,10,23,0,3,7,8,0.632653061,257,0.285714286,2,0,0.325,0,0,30.25,1.875,3,9,9,0,0,28,28,1,9,9,2.28,1,0,TRUE
101,0,1,21,182,0,11,12,86,0.936,2775,0.8,1,0,0.10019802,0,0,26.42574257,1.01980198,3,47,47,93,93,5,5,1,140,140,3.14,1,0,TRUE
3,0,0,4,9,3,0,4,3,2,26,0,0,0,0.833333333,0,0,7.666666667,1,1,0,0,0,0,0,0,0,0,0,212.14,0,0,FALSE
15,0,0,20,56,27,2,18,8,0.863636364,572,0.681818182,10,0,0.17037037,0,0,35.66666667,1.066666667,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,0,0,4,15,4,1,3,5,0.5,79,0,0,0,0.44,0,0,14.6,1.4,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
19,1,0,51,42,0,31,22,18,0.472222222,316,1,2,0,0.312693498,0,0,15.52631579,1.052631579,2,29,23,7,6,28,20,3,36,29,14.28,3,0,TRUE
5,0,0,3,14,8,1,2,5,0.5,89,0,0,0,0.44,0,0,16.6,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
1,1,0,7,1,0,5,2,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,0,0,9,10,0,3,6,4,0.25,36,1,1,0,0.6,0,0,6,1.2,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
14,0,0,7,97,69,1,6,3,0.714285714,1141,1,0,0,0.317307692,0,0,80,1.571428571,5,0,0,0,0,0,0,0,0,0,222,0,0,FALSE
3,1,0,8,3,3,5,3,3,2,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
12,1,0,10,12,66,6,6,12,2,12,0,0,0,0.238095238,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
8,1,0,19,20,0,18,2,8,0.142857143,114,1,1,0,0.25,1,1,13,1.375,4,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
10,1,0,7,10,45,4,5,10,2,10,0,0,0,0.46,0,0,0,1,1,0,0,0,0,0,0,0,0,0,197.14,0,0,FALSE
2,1,0,9,2,1,5,4,2,2,2,0,0,0,0.833333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
40,0,3,50,169,702,4,46,16,0.961538462,1587,0.833333333,12,0,0.101724138,0,0,38.075,1.2,5,64,25,90,81,16,5.2,5,154,81,26.85,3,0,TRUE
3,0,0,2,7,3,0,2,3,2,19,0,0,0,0.833333333,0,0,5.333333333,1,1,0,0,0,0,0,0,0,0,0,213.85,0,0,FALSE
16,1,0,9,31,34,4,5,16,0.666666667,173,1,1,0,0.2265625,1,1,9.625,1.25,4,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
12,1,0,8,19,48,1,7,12,0.727272727,75,1,1,0,0.21875,0,0,5.083333333,1.083333333,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
11,0,0,7,25,0,1,6,11,0,162,1,1,0,0.340909091,0,0,13.63636364,1,1,0,0,0,0,0,0,0,0,0,116.85,0,0,FALSE
3,0,0,1,14,3,0,1,2,2,53,0,0,0,0.5,0,0,16.66666667,1,1,0,0,0,0,0,0,0,0,0,115,0,0,FALSE
25,1,0,20,67,214,13,19,13,0.805555556,623,1,1,0,0.28,0,0,23.68,1.36,5,36,36,18,18,1,1,1,54,54,25,1,1,TRUE
1,4,0,1,2,0,1,0,1,2,5,0,0,1,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
10,0,1,19,54,43,2,18,5,2,479,0,0,0,0.44,0,0,46.9,1.9,6,0,0,0,0,0,0,0,0,0,208.14,0,0,FALSE
69,0,0,22,100,898,15,8,62,0.812091503,899,0.666666667,3,0,0.079411765,0,0,11.89855072,1.724637681,7,23,9,9,4,49,14.5,4,32,10,14.85,2,1,TRUE
12,0,0,18,36,24,1,17,11,0.666666667,188,1,1,0,0.236111111,0,0,14.41666667,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
2,1,0,0,10,1,0,0,2,2,112,0,0,0,0.5,0,0,55,1,1,0,0,0,0,0,0,0,0,0,197.14,0,0,FALSE
9,0,0,7,43,6,1,6,3,1,1018,0,0,0,0.5,0,0,112,1.111111111,2,0,0,0,0,0,0,0,0,0,114.71,0,0,FALSE
13,0,0,20,47,34,1,19,12,0.729166667,259,1,1,0,0.225641026,0,0,18.61538462,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
19,0,0,7,59,0,1,6,3,1,831,0,0,0,0.378947368,0,0,42.68421053,1.210526316,4,0,0,0,0,0,0,0,0,0,114.71,0,0,FALSE
8,1,0,5,12,24,1,4,6,0.857142857,52,1,0,0,0.458333333,0,0,5.25,1.125,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
12,1,0,13,12,66,8,5,12,2,12,0,0,0,0.3125,0,0,0,1,1,5,5,0,0,8,8,1,5,5,10,1,0,FALSE
42,1,1,92,101,791,75,19,0,0.951219512,669,0.8,6,0,0.144557823,0,0,14.57142857,1.357142857,6,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,0,0,4,16,4,1,3,5,0.5,96,0,0,0,0.4,0,0,17.8,1.4,3,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,4,0,11,12,8,9,2,5,0.75,39,1,0,0.949367089,0.466666667,0,0,6.6,1.2,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
10,0,0,24,55,0,3,21,9,0.839506173,658,0.666666667,10,0,0.2,0,0,63,1.1,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
2,1,0,6,30,1,3,3,2,2,170,0,0,0,0.625,0,0,84,1,1,0,0,0,0,0,0,0,0,0,204.71,0,0,FALSE
5,1,0,10,14,4,1,9,3,0.25,64,1,0,0,0.4,0,0,11.6,1.4,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
14,1,0,7,24,37,5,2,0,0.807692308,150,1,2,0,0.303571429,0,0,9.285714286,1.714285714,3,0,0,0,0,0,0,0,0,0,141.14,0,0,FALSE
6,1,0,10,6,15,7,4,6,1.2,9,0,0,0,0.3125,0,0,0,1,1,0,0,0,0,0,0,0,0,0,114.71,0,0,FALSE
17,1,0,11,30,136,11,0,17,2,354,0,0,0,0.183823529,0,0,19.82352941,1.176470588,4,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
2,1,0,1,6,1,0,1,2,2,18,0,0,0,0.5,0,0,8,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
8,0,0,10,34,16,1,9,5,0.571428571,218,0.5,0,0,0.285714286,0,0,25.75,2.375,9,0,0,0,0,0,0,0,0,0,174,0,0,FALSE
11,2,0,6,24,0,4,2,10,0.4,178,1,1,0.473684211,0.327272727,1,2,14.90909091,1,1,0,0,0,0,0,0,0,0,0,152.85,0,0,FALSE
1,1,0,6,1,0,5,1,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
11,1,1,15,12,55,1,14,10,2,33,0,0,0,0.327272727,0,0,2,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
13,0,0,7,56,0,1,6,13,0.166666667,381,1,0,0,0.5,0,0,28.23076923,1,1,0,0,0,0,0,0,0,0,0,214.14,0,0,FALSE
2,0,0,26,28,1,0,26,1,2,82,0,0,0,0.5,0,0,40,1,1,2,1,0,0,4,4,2,2,1,4.42,1,0,TRUE
33,1,0,25,218,244,7,23,9,0.896701389,6114,0,1,0,0.121527778,0,0,181,2,10,13,12,25,24,8,5.5,2,38,36,18.28,2,0,TRUE
6,0,0,5,23,15,1,4,5,1,80,0,0,0,0.5,0,0,12.16666667,1.166666667,2,0,0,0,0,0,0,0,0,0,187.28,0,0,FALSE
36,0,0,15,75,458,1,14,16,0.761904762,679,0.833333333,0,0,0.235714286,0,0,17.52777778,1.027777778,2,0,0,0,0,0,0,0,0,0,131.28,0,0,FALSE
15,0,7,19,30,0,15,4,3,0.071428571,134,1,0,0,0.373333333,0,0,7.866666667,1.066666667,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,0,0,3,11,3,0,3,1,2,40,0,0,0,0.444444444,0,0,12.33333333,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
10,0,1,11,24,45,4,8,9,2,91,0,0,0,0.3,0,0,8.1,1.1,2,2,2,7,5,49,27,2,9,5,14.85,1,1,TRUE
3,0,0,3,5,3,1,2,2,2,23,0,0,0,0.5,0,0,6.666666667,2,4,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
7,1,0,9,15,5,2,7,2,0.803921569,324,1,7,0,0.333333333,0,0,42.85714286,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
9,1,0,2,21,26,2,0,6,0.854166667,572,0.041666667,0,0,0.40625,0,0,59.88888889,1.444444444,4,0,0,0,0,0,0,0,0,0,197,0,0,FALSE
19,1,0,55,31,0,55,0,18,0.333333333,194,1,0,0,0.336842105,1,1,9.105263158,1.526315789,4,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
1,1,0,5,1,0,4,1,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
6,0,0,5,37,15,1,4,4,1,187,0,0,0,0.5,0,0,30,1.166666667,2,0,0,0,0,0,0,0,0,0,152.71,0,0,FALSE
7,3,0,6,32,11,6,0,4,0.962962963,210,0.333333333,0,0.761904762,0.375,0,0,27.71428571,2.285714286,5,0,0,0,0,0,0,0,0,0,154,0,0,FALSE
28,1,0,7,79,162,2,5,1,0.81558642,1648,0.75,2,0,0.260204082,0,0,56.14285714,1.714285714,9,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
4,0,2,9,14,4,2,7,3,2,44,0,0,0,0.4,0,0,10,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
18,0,0,8,49,101,3,7,7,0.830882353,322,1,0,0,0.277777778,0,0,16.44444444,1.222222222,3,0,0,0,0,0,0,0,0,0,213.28,0,0,FALSE
12,0,0,15,36,32,1,14,11,0.704545455,216,1,1,0,0.243589744,0,0,16.66666667,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
18,1,0,5,37,69,2,3,0,0.877005348,317,0,0,0,0.228395062,0,0,16,1.555555556,8,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
12,0,0,9,23,0,2,8,7,0,100,1,1,0,0.333333333,0,0,7.25,1.083333333,2,4,4,4,4,49,49,1,8,8,14.85,1,1,FALSE
3,0,0,26,28,0,1,25,2,0.4375,230,1,3,0,0.428571429,0,0,73,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
24,0,0,32,110,162,6,28,16,0.916666667,603,0.75,3,0,0.178571429,0,0,23.625,1.125,2,27,23,42,42,21,15,2,69,46,18.28,2,0,TRUE
8,1,0,10,41,28,5,5,7,2,277,0,0,0,0.145833333,0,0,33.625,1.375,3,0,0,0,0,0,0,0,0,0,166,0,0,FALSE
4,0,0,23,56,0,1,22,2,0.533333333,390,1,1,0,0.375,0,0,95.25,1.25,2,6,6,0,0,5,5,1,6,6,22.71,1,0,FALSE
2,1,0,0,5,1,0,0,2,2,14,0,0,0,0.5,0,0,6,1,1,0,0,0,0,0,0,0,0,0,197.14,0,0,FALSE
4,0,0,17,11,0,1,17,3,0.333333333,84,1,1,0,0.361111111,0,0,19.75,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
24,0,0,3,32,276,1,2,22,2,188,0,0,0,0.5,0,0,6.833333333,1,1,0,0,0,0,0,0,0,0,0,116.14,0,0,FALSE
12,0,1,37,79,0,3,34,3,0.709090909,734,0.68,17,0,0.263888889,0,0,58.08333333,1,1,18,17,10,7,28,19.5,2,28,20,16.14,1,0,TRUE
7,0,0,4,34,17,2,2,4,1.033333333,225,0.4,0,0,0.333333333,0,0,30.42857143,1,1,0,0,0,0,0,0,0,0,0,212.28,0,0,FALSE
11,0,3,32,46,45,29,5,7,0.366666667,403,1,0,0,0.350649351,0,0,35.36363636,1.454545455,4,1,1,1,1,8,8,1,2,2,1.71,1,0,TRUE
9,0,0,4,12,36,0,4,7,2,47,0,0,0,0.333333333,0,0,4.222222222,1.222222222,2,0,0,0,0,0,0,0,0,0,224,0,0,FALSE
40,0,0,25,110,0,18,15,30,0.611721612,1917,1,0,0,0.2175,0,0,46.75,1.1,2,0,0,0,0,0,0,0,0,0,225.28,0,0,FALSE
15,1,0,13,56,59,1,13,13,0.773809524,580,1,1,0,0.259259259,0,0,37.26666667,1.866666667,8,17,8,2,2,8,4,3,19,10,10,2,0,TRUE
7,2,0,2,18,0,1,2,4,0.166666667,211,1,1,0.642857143,0.380952381,1,2,28.42857143,1,1,0,0,0,0,0,0,0,0,0,152.71,0,0,FALSE
11,0,0,11,36,0,3,10,1,0.8125,499,0.0625,5,0,0.209090909,0,0,42.90909091,1.636363636,6,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
6,0,0,5,21,15,1,4,4,1,148,0,0,0,0.388888889,0,0,23.5,1.166666667,2,0,0,0,0,0,0,0,0,0,153.14,0,0,FALSE
9,1,0,4,18,30,1,4,8,0.916666667,82,1,0,0,0.238095238,0,0,7.777777778,1.222222222,3,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,0,0,7,35,8,1,6,3,1,608,0,0,0,0.5,0,0,120.4,1.2,2,0,0,0,0,0,0,0,0,0,114.71,0,0,FALSE
11,1,0,13,22,0,4,9,11,0.44,190,1,5,0,0.246753247,0,0,15.81818182,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
25,1,0,9,82,156,0,9,17,0.875,940,1,0,0,0.359375,0,0,36.12,2.08,24,0,0,0,0,0,0,0,0,0,247.71,0,0,FALSE
2,1,0,0,11,1,0,0,2,2,80,0,0,0,0.5,0,0,39,1,1,0,0,0,0,0,0,0,0,0,172.85,0,0,FALSE
5,0,0,7,33,8,1,6,3,1,347,0,0,0,0.5,0,0,68.2,1.2,2,0,0,0,0,0,0,0,0,0,114.71,0,0,FALSE
5,1,0,6,19,10,1,5,4,2,91,0,0,0,0.35,0,0,17.2,1.8,3,0,0,0,0,0,0,0,0,0,115.71,0,0,FALSE
5,0,0,7,34,8,1,6,3,1,834,0,0,0,0.5,0,0,165.6,1.2,2,0,0,0,0,0,0,0,0,0,114.71,0,0,FALSE
11,1,0,6,82,13,1,6,5,0.725,1126,0.9375,0,0,0.329545455,0,0,99.90909091,4.545454545,24,0,0,0,0,0,0,0,0,0,236,0,0,FALSE
16,1,0,11,44,0,2,9,1,0.683333333,584,1,1,0,0.270833333,0,0,35,2.9375,7,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
7,1,0,4,31,0,4,2,6,0.633333333,296,0.8,0,0,0.371428571,0,0,40.57142857,1,1,0,0,0,0,0,0,0,0,0,114.85,0,0,FALSE
5,0,0,3,8,0,1,2,2,0.25,46,1,0,0,0.4,0,0,8,1.4,3,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
11,0,0,16,39,0,3,13,10,0.716666667,311,0.833333333,4,0,0.246753247,0,0,26.72727273,1.090909091,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
26,0,0,8,70,303,1,8,5,0.92,753,0,0,0,0.352,0,0,27.84615385,1.115384615,3,0,0,0,0,0,0,0,0,0,161.14,0,0,FALSE
17,1,0,7,31,0,2,5,16,0.125,98,1,1,0,0.264705882,0,0,4.705882353,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,1,0,4,3,3,3,1,3,2,3,0,0,0,0.555555556,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
8,1,0,13,8,28,10,3,8,1.142857143,23,0,0,0,0.55,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
17,1,5,21,37,70,5,16,13,0.7625,253,1,3,0,0.202614379,0,0,13.58823529,1.176470588,4,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
16,0,1,19,32,42,4,17,7,0.333333333,183,0,1,0,0.293269231,0,0,10.375,1,1,0,0,0,0,0,0,0,0,0,220.85,0,0,FALSE
3,2,0,1,7,0,1,0,2,0.25,66,1,0,0.714285714,0.583333333,1,1,20.33333333,1,1,0,0,0,0,0,0,0,0,0,161,0,0,FALSE
4,0,0,3,5,6,1,3,4,2,12,0,0,0,0.5,0,0,2,1,1,0,0,0,0,0,0,0,0,0,197.14,0,0,FALSE
8,1,0,16,21,22,4,15,5,0.714285714,117,1,1,0,0.25,0,0,13.5,1.125,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
9,1,0,6,22,10,0,6,8,0.375,179,1,1,0,0.518518519,0,0,18.66666667,1,1,0,0,0,0,0,0,0,0,0,184,0,0,FALSE
23,1,0,35,23,253,15,23,23,2,23,0,0,0,0.207509881,0,0,0,1,1,0,0,0,0,0,0,0,0,0,220.85,0,0,FALSE
5,1,0,10,5,10,10,0,5,2,5,0,0,0,0.533333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,0,0,7,16,1,1,6,1,0.5,1766,1,0,0,0.5,0,0,587.3333333,1.666666667,3,0,0,0,0,0,0,0,0,0,194.14,0,0,FALSE
6,1,0,14,16,7,8,6,6,0.877777778,201,0,5,0,0.25,0,0,29.5,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
2,0,0,9,11,1,0,9,1,2,31,0,0,0,0.5,0,0,14.5,1,1,0,0,0,0,0,0,0,0,0,116.14,0,0,FALSE
10,0,1,14,17,23,2,12,5,0.722222222,140,1,2,0,0.425925926,0,0,12.8,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
6,0,2,16,17,1,3,13,4,0.8,137,1,1,0,0.633333333,0,0,21.66666667,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,0,0,7,6,3,1,6,2,2,29,0,0,0,0.666666667,0,0,8.666666667,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
11,0,0,4,27,0,1,4,5,0.1,136,1,1,0,0.381818182,0,0,11.27272727,1.181818182,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
2,1,0,2,2,1,2,0,2,2,3,0,0,0,0.625,0,0,0,1,1,0,0,0,0,0,0,0,0,0,197.14,0,0,FALSE
16,1,1,26,48,2,9,22,5,0.850793651,706,0.80952381,6,0,0.215384615,0,0,41.8125,1.375,6,3,3,41,33,10,6,2,44,36,24.28,2,1,TRUE
3,1,0,4,5,1,3,1,1,0.5,51,1,0,0,0.5,0,0,15.66666667,1.333333333,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
8,0,0,6,16,4,4,2,8,2,118,0,0,0,0.3,0,0,13.75,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
2,0,0,4,4,1,1,3,1,2,32,0,0,0,0.583333333,0,0,15,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,0,0,7,21,6,0,7,4,0.75,81,1,0,0,0.36,0,0,14.8,2.8,9,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
11,0,2,7,13,47,5,3,5,1.05,87,0,0,0,0.590909091,0,0,6,1.545454545,7,7,7,1,1,18,18,1,8,8,23,1,0,FALSE
10,1,0,1,12,11,1,0,0,0.611111111,80,1,0,0,0.34,0,0,6.6,1,1,0,0,0,0,0,0,0,0,0,114.71,0,0,FALSE
18,1,0,7,38,0,1,6,0,0.361344538,927,1,1,0,0.398148148,0,0,50.11111111,1.944444444,9,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
26,1,3,34,43,197,23,15,25,0.901538462,342,1,9,0,0.107692308,0,0,11.65384615,1.076923077,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
8,1,0,14,8,28,12,2,8,2,8,0,0,0,0.3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,197.14,0,0,FALSE
5,1,0,10,5,10,9,2,5,1.25,22,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
14,2,1,7,37,91,4,3,10,2,175,0,0,0.835820896,0.285714286,1,1,11.5,1.642857143,7,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
14,0,0,7,33,91,1,6,4,2,379,0,0,0,0.892857143,0,0,26.07142857,1.071428571,2,0,0,0,0,0,0,0,0,0,166.28,0,0,FALSE
2,0,0,13,15,1,1,12,1,2,41,0,0,0,0.5,0,0,19.5,2,3,0,0,0,0,0,0,0,0,0,195.28,0,0,FALSE
98,0,1,44,201,3359,6,42,69,0.924238792,2031,0.837209302,13,0,0.063046647,0,0,19.28571429,1.428571429,8,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
7,0,4,8,39,5,4,4,1,0.714285714,402,0.142857143,1,0,1,0,0,55.42857143,1.571428571,5,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
24,1,0,45,50,276,0,45,24,2,240,0,0,0,0.200757576,0,0,9,1,1,0,0,0,0,0,0,0,0,0,220.85,0,0,FALSE
6,0,0,26,56,13,1,25,3,1.152,730,0.12,0,0,0.311111111,0,0,116.5,1,1,6,5,3,3,28,20.5,2,9,8,15.28,2,0,TRUE
